nodeId,Source Id,Source Type,Output Frequency,Start of Period,End of Period,Location Latitude [deg],Location Longitude [deg],"Atmospheric pressure, 1-hour mean raw","Atmospheric pressure, 1-hour mean status","Atmospheric pressure, 1-hour mean value","NO2 concentration, 1-hour mean raw","NO2 concentration, 1-hour mean status","NO2 concentration, 1-hour mean value","NO2 concentration, 1-hour mean, UsEpaAqi raw","NO2 concentration, 1-hour mean, UsEpaAqi status","NO2 concentration, 1-hour mean, UsEpaAqi value","NO2 concentration, 1-hour mean, WaDwerAqi raw","NO2 concentration, 1-hour mean, WaDwerAqi status","NO2 concentration, 1-hour mean, WaDwerAqi value","Ozone, 1-hour mean raw","Ozone, 1-hour mean status","Ozone, 1-hour mean value","Ozone, 1-hour mean, WaDwerAqi raw","Ozone, 1-hour mean, WaDwerAqi status","Ozone, 1-hour mean, WaDwerAqi value","PM 10 mass concentration, 1-hour mean raw","PM 10 mass concentration, 1-hour mean status","PM 10 mass concentration, 1-hour mean value","PM 10 mass concentration, 1-hour mean, WaDwerAqi raw","PM 10 mass concentration, 1-hour mean, WaDwerAqi status","PM 10 mass concentration, 1-hour mean, WaDwerAqi value","PM 10 mass concentration, 24-hour rolling mean raw","PM 10 mass concentration, 24-hour rolling mean status","PM 10 mass concentration, 24-hour rolling mean value","PM 10 number concentration, 1-hour mean raw","PM 10 number concentration, 1-hour mean status","PM 10 number concentration, 1-hour mean value","PM 10 number concentration, 24-hour rolling mean raw","PM 10 number concentration, 24-hour rolling mean status","PM 10 number concentration, 24-hour rolling mean value","PM 1 mass concentration, 1-hour mean raw","PM 1 mass concentration, 1-hour mean status","PM 1 mass concentration, 1-hour mean value","PM 1 number concentration, 1-hour mean raw","PM 1 number concentration, 1-hour mean status","PM 1 number concentration, 1-hour mean value","PM 2.5 mass concentration, 1-hour mean raw","PM 2.5 mass concentration, 1-hour mean status","PM 2.5 mass concentration, 1-hour mean value","PM 2.5 mass concentration, 1-hour mean, WaDwerAqi raw","PM 2.5 mass concentration, 1-hour mean, WaDwerAqi status","PM 2.5 mass concentration, 1-hour mean, WaDwerAqi value","PM 2.5 mass concentration, 24-hour rolling mean raw","PM 2.5 mass concentration, 24-hour rolling mean status","PM 2.5 mass concentration, 24-hour rolling mean value","PM 2.5 mass concentration, Nowcast raw","PM 2.5 mass concentration, Nowcast status","PM 2.5 mass concentration, Nowcast value","PM 2.5 mass concentration, Nowcast, UsEpaAqi raw","PM 2.5 mass concentration, Nowcast, UsEpaAqi status","PM 2.5 mass concentration, Nowcast, UsEpaAqi value","PM 2.5 number concentration, 1-hour mean raw","PM 2.5 number concentration, 1-hour mean status","PM 2.5 number concentration, 1-hour mean value","PM 2.5 number concentration, 24-hour rolling mean raw","PM 2.5 number concentration, 24-hour rolling mean status","PM 2.5 number concentration, 24-hour rolling mean value","Relative humidity ambient, 1-hour mean raw","Relative humidity ambient, 1-hour mean status","Relative humidity ambient, 1-hour mean value","Relative humidity internal, 1-hour mean raw","Relative humidity internal, 1-hour mean status","Relative humidity internal, 1-hour mean value","Temperature ambient, 1-hour mean raw","Temperature ambient, 1-hour mean status","Temperature ambient, 1-hour mean value","Temperature internal, 1-hour mean raw","Temperature internal, 1-hour mean status","Temperature internal, 1-hour mean value","Wind direction, 1-hour mean raw","Wind direction, 1-hour mean status","Wind direction, 1-hour mean value","Wind speed, 1-hour mean raw","Wind speed, 1-hour mean status","Wind speed, 1-hour mean value"
AWGTPC6X,AWGTPC6X,CLARITY_NODE,hour,2024-01-19T05:00:00.000Z,2024-01-19T06:00:00.000Z,37.86850000,-122.50910000,,,,,,,,,,,,,,,,,,,1.10,calibration-missing,,1,calibration-missing,,1.97,calibration-missing,,2.38,sensor-ready,2.38,3.32,sensor-ready,3.32,0.00,calibration-missing,,2.26,sensor-ready,2.26,0.97,calibrated-ready,3.43,1,calibrated-ready,3,1.69,calibrated-ready,3.87,1.01,calibrated-ready,3.39,4,calibrated-ready,14,2.34,sensor-ready,2.34,3.27,sensor-ready,3.27,,,,45.73,sensor-ready,45.73,,,,21.68,sensor-ready,21.68,,,,,,
AWGTPC6X,AWGTPC6X,CLARITY_NODE,hour,2024-01-19T06:00:00.000Z,2024-01-19T07:00:00.000Z,37.86850000,-122.50910000,,,,,,,,,,,,,,,,,,,1.13,calibration-missing,,1,calibration-missing,,1.90,calibration-missing,,2.65,sensor-ready,2.65,3.26,sensor-ready,3.26,0.05,calibration-missing,,2.53,sensor-ready,2.53,0.97,calibrated-ready,3.56,1,calibrated-ready,4,1.63,calibrated-ready,3.85,0.99,calibrated-ready,3.46,4,calibrated-ready,14,2.61,sensor-ready,2.61,3.22,sensor-ready,3.22,,,,45.48,sensor-ready,45.48,,,,22.09,sensor-ready,22.09,,,,,,
AWGTPC6X,AWGTPC6X,CLARITY_NODE,hour,2024-01-19T07:00:00.000Z,2024-01-19T08:00:00.000Z,37.86850000,-122.50910000,,,,,,,,,,,,,,,,,,,1.15,calibration-missing,,1,calibration-missing,,1.84,calibration-missing,,2.64,sensor-ready,2.64,3.21,sensor-ready,3.21,0.00,calibration-missing,,2.52,sensor-ready,2.52,1.03,calibrated-ready,3.61,1,calibrated-ready,4,1.58,calibrated-ready,3.83,1.01,calibrated-ready,3.52,4,calibrated-ready,15,2.60,sensor-ready,2.60,3.17,sensor-ready,3.17,,,,45.06,sensor-ready,45.06,,,,22.42,sensor-ready,22.42,,,,,,
AWGTPC6X,AWGTPC6X,CLARITY_NODE,hour,2024-01-19T08:00:00.000Z,2024-01-19T09:00:00.000Z,37.86850000,-122.50910000,,,,,,,,,,,,,,,,,,,1.08,calibration-missing,,1,calibration-missing,,1.79,calibration-missing,,2.47,sensor-ready,2.47,3.16,sensor-ready,3.16,0.05,calibration-missing,,2.36,sensor-ready,2.36,0.84,calibrated-ready,3.52,1,calibrated-ready,4,1.53,calibrated-ready,3.81,0.92,calibrated-ready,3.52,4,calibrated-ready,15,2.44,sensor-ready,2.44,3.12,sensor-ready,3.12,,,,44.47,sensor-ready,44.47,,,,22.68,sensor-ready,22.68,,,,,,
AWGTPC6X,AWGTPC6X,CLARITY_NODE,hour,2024-01-19T09:00:00.000Z,2024-01-19T10:00:00.000Z,37.86850000,-122.50910000,,,,,,,,,,,,,,,,,,,1.10,calibration-missing,,1,calibration-missing,,1.74,calibration-missing,,2.64,sensor-ready,2.64,3.13,sensor-ready,3.13,0.06,calibration-missing,,2.54,sensor-ready,2.54,0.90,calibrated-ready,3.61,1,calibrated-ready,4,1.49,calibrated-ready,3.79,0.91,calibrated-ready,3.54,4,calibrated-ready,15,2.60,sensor-ready,2.60,3.08,sensor-ready,3.08,,,,44.48,sensor-ready,44.48,,,,22.88,sensor-ready,22.88,,,,,,
AWGTPC6X,AWGTPC6X,CLARITY_NODE,hour,2024-01-19T10:00:00.000Z,2024-01-19T11:00:00.000Z,37.86850000,-122.50910000,,,,,,,,,,,,,,,,,,,0.58,calibration-missing,,1,calibration-missing,,1.67,calibration-missing,,1.71,sensor-ready,1.71,3.04,sensor-ready,3.04,0.00,calibration-missing,,1.60,sensor-ready,1.60,0.58,calibrated-ready,3.10,1,calibrated-ready,3,1.43,calibrated-ready,3.75,0.74,calibrated-ready,3.41,3,calibrated-ready,14,1.68,sensor-ready,1.68,3.00,sensor-ready,3.00,,,,43.56,sensor-ready,43.56,,,,23.05,sensor-ready,23.05,,,,,,
AWGTPC6X,AWGTPC6X,CLARITY_NODE,hour,2024-01-19T11:00:00.000Z,2024-01-19T12:00:00.000Z,37.86850000,-122.50910000,,,,,,,,,,,,,,,,,,,1.03,calibration-missing,,1,calibration-missing,,1.63,calibration-missing,,2.62,sensor-ready,2.62,3.01,sensor-ready,3.01,0.00,calibration-missing,,2.53,sensor-ready,2.53,0.83,calibrated-ready,3.68,1,calibrated-ready,4,1.39,calibrated-ready,3.75,0.79,calibrated-ready,3.49,3,calibrated-ready,15,2.58,sensor-ready,2.58,2.97,sensor-ready,2.97,,,,43.20,sensor-ready,43.20,,,,23.20,sensor-ready,23.20,,,,,,
AWGTPC6X,AWGTPC6X,CLARITY_NODE,hour,2024-01-19T12:00:00.000Z,2024-01-19T13:00:00.000Z,37.86850000,-122.50910000,,,,,,,,,,,,,,,,,,,0.72,calibration-missing,,1,calibration-missing,,1.58,calibration-missing,,2.28,sensor-ready,2.28,2.97,sensor-ready,2.97,0.05,calibration-missing,,2.18,sensor-ready,2.18,0.72,calibrated-ready,3.42,1,calibrated-ready,3,1.36,calibrated-ready,3.73,0.75,calibrated-ready,3.46,3,calibrated-ready,14,2.24,sensor-ready,2.24,2.93,sensor-ready,2.93,,,,43.00,sensor-ready,43.00,,,,23.29,sensor-ready,23.29,,,,,,
AWGTPC6X,AWGTPC6X,CLARITY_NODE,hour,2024-01-19T13:00:00.000Z,2024-01-19T14:00:00.000Z,37.86850000,-122.50910000,,,,,,,,,,,,,,,,,,,5.28,calibration-missing,,5,calibration-missing,,1.78,calibration-missing,,7.40,sensor-ready,7.40,3.21,sensor-ready,3.21,2.37,calibration-missing,,7.02,sensor-ready,7.02,5.13,calibrated-ready,5.35,5,calibrated-ready,5,1.56,calibrated-ready,3.81,2.94,calibrated-ready,4.33,12,calibrated-ready,18,7.33,sensor-ready,7.33,3.16,sensor-ready,3.16,,,,42.44,sensor-ready,42.44,,,,23.05,sensor-ready,23.05,,,,,,
AWGTPC6X,AWGTPC6X,CLARITY_NODE,hour,2024-01-19T14:00:00.000Z,2024-01-19T15:00:00.000Z,37.86850000,-122.50910000,,,,,,,,,,,,,,,,,,,5.63,calibration-missing,,6,calibration-missing,,1.97,calibration-missing,,7.59,sensor-ready,7.59,3.43,sensor-ready,3.43,2.55,calibration-missing,,7.22,sensor-ready,7.22,5.48,calibrated-ready,5.31,5,calibrated-ready,5,1.75,calibrated-ready,3.89,4.21,calibrated-ready,4.78,18,calibrated-ready,20,7.52,sensor-ready,7.52,3.38,sensor-ready,3.38,,,,43.42,sensor-ready,43.42,,,,22.30,sensor-ready,22.30,,,,,,
